utc_timestamp,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal,BG_temperature,BG_radiation_direct_horizontal,BG_radiation_diffuse_horizontal,CH_temperature,CH_radiation_direct_horizontal,CH_radiation_diffuse_horizontal,CZ_temperature,CZ_radiation_direct_horizontal,CZ_radiation_diffuse_horizontal,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal,DK_temperature,DK_radiation_direct_horizontal,DK_radiation_diffuse_horizontal,EE_temperature,EE_radiation_direct_horizontal,EE_radiation_diffuse_horizontal,ES_temperature,ES_radiation_direct_horizontal,ES_radiation_diffuse_horizontal,FI_temperature,FI_radiation_direct_horizontal,FI_radiation_diffuse_horizontal,FR_temperature,FR_radiation_direct_horizontal,FR_radiation_diffuse_horizontal,GB_temperature,GB_radiation_direct_horizontal,GB_radiation_diffuse_horizontal,GR_temperature,GR_radiation_direct_horizontal,GR_radiation_diffuse_horizontal,HR_temperature,HR_radiation_direct_horizontal,HR_radiation_diffuse_horizontal,HU_temperature,HU_radiation_direct_horizontal,HU_radiation_diffuse_horizontal,IE_temperature,IE_radiation_direct_horizontal,IE_radiation_diffuse_horizontal,IT_temperature,IT_radiation_direct_horizontal,IT_radiation_diffuse_horizontal,LT_temperature,LT_radiation_direct_horizontal,LT_radiation_diffuse_horizontal,LU_temperature,LU_radiation_direct_horizontal,LU_radiation_diffuse_horizontal,LV_temperature,LV_radiation_direct_horizontal,LV_radiation_diffuse_horizontal,NL_temperature,NL_radiation_direct_horizontal,NL_radiation_diffuse_horizontal,NO_temperature,NO_radiation_direct_horizontal,NO_radiation_diffuse_horizontal,PL_temperature,PL_radiation_direct_horizontal,PL_radiation_diffuse_horizontal,PT_temperature,PT_radiation_direct_horizontal,PT_radiation_diffuse_horizontal,RO_temperature,RO_radiation_direct_horizontal,RO_radiation_diffuse_horizontal,SE_temperature,SE_radiation_direct_horizontal,SE_radiation_diffuse_horizontal,SI_temperature,SI_radiation_direct_horizontal,SI_radiation_diffuse_horizontal,SK_temperature,SK_radiation_direct_horizontal,SK_radiation_diffuse_horizontal
1988-04-06T15:00:00Z,11.5530,33.6898,147.0830,13.3620,127.6326,175.0911,12.8550,7.2664,78.5167,10.9760,37.8477,179.7557,13.2330,152.4678,105.5808,12.7460,124.2406,151.9918,8.0530,84.8489,149.0623,5.3840,13.3604,82.0182,13.0930,130.0084,244.2008,3.0110,25.8149,86.9513,13.0660,40.7623,204.0686,10.8290,296.3714,121.1540,16.7950,4.7802,80.4903,13.8100,3.0050,82.9949,15.7210,27.5954,124.5745,11.4510,345.5447,115.5292,13.4020,17.4332,154.4803,8.7330,70.4151,92.8955,13.1750,33.5034,175.0355,6.3050,36.9840,102.2706,11.9680,211.6212,129.3904,3.8550,33.0941,143.2117,12.6150,154.7279,79.9396,15.5820,461.5402,124.8784,12.1220,27.6854,98.7154,7.1260,61.4559,127.2216,10.1770,0.5555,43.5155,13.6000,123.6604,100.3247
1988-04-06T16:00:00Z,10.0860,7.1044,64.5601,12.6640,56.1436,122.3950,10.9570,0.4680,11.3422,10.0860,9.6488,93.5446,11.2130,34.0047,67.9521,11.7040,38.0742,99.4961,7.5520,26.7258,91.9758,3.9870,1.7006,22.9987,12.6400,68.1488,176.7485,1.6970,4.1270,30.7586,12.4920,12.3964,117.8613,10.1180,158.5837,111.5535,15.2270,0.4187,13.4497,13.1490,0.8385,31.9681,13.8080,4.4117,43.4070,10.8680,195.7623,118.3300,12.6390,4.3353,68.7086,5.9980,9.5158,34.8996,12.6150,7.2650,89.7923,4.4620,5.6399,34.1435,11.3170,100.1513,101.1297,3.3880,11.6839,84.2250,10.3380,32.4556,49.3948,14.9610,296.3224,117.6129,9.9060,1.8014,18.8472,6.0930,15.1092,69.0490,9.7260,0.1142,12.5356,10.6470,19.7976,51.7326
1988-04-06T17:00:00Z,8.2190,0.3579,6.4152,11.4000,9.5646,50.2942,9.6080,0.0000,0.0000,8.5110,1.1032,22.2196,8.5340,1.1745,7.3386,9.8370,3.6320,26.2159,6.3500,2.2725,23.2667,2.7490,0.0048,0.1206,11.8530,24.3378,93.3192,0.5250,0.0221,0.5241,11.3900,2.4051,42.4863,8.9200,44.7916,78.0567,14.0430,0.0000,0.0004,12.5130,0.0276,1.5950,11.9890,0.0341,0.8294,9.9920,71.3853,95.6190,11.3270,0.2299,7.7906,3.7980,0.0205,0.2373,11.6750,0.9149,23.9394,2.6520,0.0106,0.2072,10.0150,18.2419,48.8970,2.6990,1.5142,25.5733,7.5960,0.5537,2.8671,14.0690,129.5868,97.1615,8.5100,0.0000,0.0018,4.6040,0.8919,11.7158,9.4510,0.0077,0.9804,7.7510,0.1674,1.5779
1988-04-06T18:00:00Z,7.4140,0.0000,0.0000,10.0570,0.1027,1.4949,8.6930,0.0000,0.0000,7.3590,0.0001,0.0029,7.4390,0.0000,0.0000,8.4430,0.0020,0.0388,5.3370,0.0002,0.0082,1.7310,0.0000,0.0000,10.2920,2.1386,15.5616,-0.0670,0.0000,0.0000,10.1320,0.0798,2.3905,7.1080,2.2731,14.9645,13.4460,0.0000,0.0000,12.1920,0.0000,0.0000,11.5260,0.0000,0.0000,8.5730,9.3266,37.4319,10.6320,0.0000,0.0000,3.1350,0.0000,0.0000,10.8570,0.0029,0.1404,1.8240,0.0000,0.0000,8.5750,0.1218,1.2261,2.1010,0.0063,0.3366,6.5230,0.0000,0.0000,12.7160,19.7458,39.1844,7.8270,0.0000,0.0000,3.7740,0.0000,0.0000,9.3860,0.0000,0.0000,6.9190,0.0000,0.0000
1988-04-06T19:00:00Z,6.9580,0.0000,0.0000,9.2320,0.0000,0.0000,7.8350,0.0000,0.0000,6.7580,0.0000,0.0000,6.6460,0.0000,0.0000,7.7120,0.0000,0.0000,4.7620,0.0000,0.0000,0.6810,0.0000,0.0000,9.3640,0.0098,0.1291,-0.3610,0.0000,0.0000,9.5970,0.0000,0.0000,5.8610,0.0001,0.0023,12.9550,0.0000,0.0000,11.8640,0.0000,0.0000,11.1530,0.0000,0.0000,7.0540,0.0087,0.1884,10.3210,0.0000,0.0000,2.5290,0.0000,0.0000,10.3000,0.0000,0.0000,1.2730,0.0000,0.0000,7.7270,0.0000,0.0000,1.9090,0.0000,0.0000,5.6690,0.0000,0.0000,11.0650,0.6533,1.5391,7.1420,0.0000,0.0000,3.3850,0.0000,0.0000,9.4130,0.0000,0.0000,6.2320,0.0000,0.0000
1988-04-06T20:00:00Z,6.5190,0.0000,0.0000,8.5250,0.0000,0.0000,7.2610,0.0000,0.0000,6.1830,0.0000,0.0000,5.9000,0.0000,0.0000,6.9990,0.0000,0.0000,4.2510,0.0000,0.0000,-0.0140,0.0000,0.0000,8.8840,0.0000,0.0000,-0.4050,0.0000,0.0000,9.1990,0.0000,0.0000,5.1070,0.0000,0.0000,12.5760,0.0000,0.0000,11.4830,0.0000,0.0000,10.7800,0.0000,0.0000,6.4400,0.0000,0.0000,10.0860,0.0000,0.0000,1.9980,0.0000,0.0000,9.8770,0.0000,0.0000,0.9640,0.0000,0.0000,6.9950,0.0000,0.0000,1.8200,0.0000,0.0000,4.8650,0.0000,0.0000,10.3630,0.0010,0.0171,6.4890,0.0000,0.0000,3.0830,0.0000,0.0000,9.4190,0.0000,0.0000,5.6780,0.0000,0.0000
1988-04-06T21:00:00Z,6.1140,0.0000,0.0000,7.8510,0.0000,0.0000,6.8690,0.0000,0.0000,5.6930,0.0000,0.0000,5.2710,0.0000,0.0000,6.4140,0.0000,0.0000,3.7300,0.0000,0.0000,-0.1470,0.0000,0.0000,8.4390,0.0000,0.0000,-0.3960,0.0000,0.0000,8.7940,0.0000,0.0000,4.5380,0.0000,0.0000,12.3140,0.0000,0.0000,11.1390,0.0000,0.0000,10.3260,0.0000,0.0000,5.9440,0.0000,0.0000,9.8470,0.0000,0.0000,1.5650,0.0000,0.0000,9.4860,0.0000,0.0000,0.8060,0.0000,0.0000,6.4890,0.0000,0.0000,1.6560,0.0000,0.0000,4.1950,0.0000,0.0000,9.9140,0.0000,0.0000,5.9010,0.0000,0.0000,2.9600,0.0000,0.0000,9.2440,0.0000,0.0000,5.2380,0.0000,0.0000
1988-04-06T22:00:00Z,5.8400,0.0000,0.0000,7.2480,0.0000,0.0000,6.5240,0.0000,0.0000,5.2530,0.0000,0.0000,4.7250,0.0000,0.0000,5.9430,0.0000,0.0000,3.2060,0.0000,0.0000,-0.1140,0.0000,0.0000,8.0540,0.0000,0.0000,-0.3510,0.0000,0.0000,8.3980,0.0000,0.0000,4.1770,0.0000,0.0000,12.1400,0.0000,0.0000,10.7830,0.0000,0.0000,9.8260,0.0000,0.0000,5.5980,0.0000,0.0000,9.6030,0.0000,0.0000,1.2930,0.0000,0.0000,9.0980,0.0000,0.0000,0.5900,0.0000,0.0000,6.1390,0.0000,0.0000,1.4120,0.0000,0.0000,3.6910,0.0000,0.0000,9.5580,0.0000,0.0000,5.4060,0.0000,0.0000,2.8470,0.0000,0.0000,8.9180,0.0000,0.0000,4.8890,0.0000,0.0000
1988-04-06T23:00:00Z,5.5140,0.0000,0.0000,6.8190,0.0000,0.0000,6.1890,0.0000,0.0000,4.8490,0.0000,0.0000,4.2930,0.0000,0.0000,5.5190,0.0000,0.0000,2.7080,0.0000,0.0000,-0.0200,0.0000,0.0000,7.7260,0.0000,0.0000,-0.3210,0.0000,0.0000,8.0410,0.0000,0.0000,3.9910,0.0000,0.0000,12.0270,0.0000,0.0000,10.3770,0.0000,0.0000,9.3070,0.0000,0.0000,5.4540,0.0000,0.0000,9.3600,0.0000,0.0000,1.1450,0.0000,0.0000,8.7350,0.0000,0.0000,0.3730,0.0000,0.0000,5.8820,0.0000,0.0000,1.1700,0.0000,0.0000,3.2640,0.0000,0.0000,9.2000,0.0000,0.0000,5.0030,0.0000,0.0000,2.7210,0.0000,0.0000,8.6560,0.0000,0.0000,4.6110,0.0000,0.0000
1988-04-07T00:00:00Z,5.2260,0.0000,0.0000,6.5460,0.0000,0.0000,5.8920,0.0000,0.0000,4.4930,0.0000,0.0000,3.9800,0.0000,0.0000,5.1320,0.0000,0.0000,2.2690,0.0000,0.0000,-0.0660,0.0000,0.0000,7.4240,0.0000,0.0000,-0.2800,0.0000,0.0000,7.7210,0.0000,0.0000,3.8530,0.0000,0.0000,12.0850,0.0000,0.0000,9.9930,0.0000,0.0000,8.7360,0.0000,0.0000,5.3250,0.0000,0.0000,9.1640,0.0000,0.0000,0.8970,0.0000,0.0000,8.1790,0.0000,0.0000,0.2460,0.0000,0.0000,5.7240,0.0000,0.0000,0.9970,0.0000,0.0000,2.8350,0.0000,0.0000,8.9300,0.0000,0.0000,4.6800,0.0000,0.0000,2.6710,0.0000,0.0000,8.5840,0.0000,0.0000,4.2940,0.0000,0.0000
1988-04-07T01:00:00Z,5.0810,0.0000,0.0000,6.2430,0.0000,0.0000,5.5950,0.0000,0.0000,4.2610,0.0000,0.0000,3.7030,0.0000,0.0000,4.8330,0.0000,0.0000,1.9240,0.0000,0.0000,0.0110,0.0000,0.0000,7.0750,0.0000,0.0000,-0.2410,0.0000,0.0000,7.4600,0.0000,0.0000,3.7180,0.0000,0.0000,12.1610,0.0000,0.0000,9.5940,0.0000,0.0000,8.1130,0.0000,0.0000,5.2300,0.0000,0.0000,8.9760,0.0000,0.0000,0.8200,0.0000,0.0000,7.3300,0.0000,0.0000,0.0860,0.0000,0.0000,5.6720,0.0000,0.0000,0.8860,0.0000,0.0000,2.4100,0.0000,0.0000,8.7440,0.0000,0.0000,4.4340,0.0000,0.0000,2.5910,0.0000,0.0000,8.5340,0.0000,0.0000,4.1360,0.0000,0.0000
1988-04-07T02:00:00Z,5.0840,0.0000,0.0000,5.9780,0.0000,0.0000,5.3090,0.0000,0.0000,4.1720,0.0000,0.0000,3.4740,0.0000,0.0000,4.5980,0.0000,0.0000,1.6290,0.0000,0.0000,0.1910,0.0000,0.0000,6.6960,0.0000,0.0000,-0.1650,0.0000,0.0000,7.2380,0.0000,0.0000,3.6990,0.0000,0.0000,12.1000,0.0000,0.0000,9.2180,0.0000,0.0000,7.4050,0.0000,0.0000,5.1640,0.0000,0.0000,8.8330,0.0000,0.0000,0.7010,0.0000,0.0000,6.4180,0.0000,0.0000,-0.0480,0.0000,0.0000,5.4050,0.0000,0.0000,0.8520,0.0000,0.0026,2.0700,0.0000,0.0000,8.6750,0.0000,0.0000,4.1480,0.0000,0.0000,2.5020,0.0000,0.0000,8.4570,0.0000,0.0000,4.1080,0.0000,0.0000
1988-04-07T03:00:00Z,5.0390,0.0000,0.0000,5.7490,0.0000,0.0000,5.0140,0.0183,0.3933,4.1300,0.0000,0.0000,3.2480,0.0000,0.0000,4.3500,0.0000,0.0000,1.4630,0.0000,0.0000,0.3080,0.0547,2.1500,6.3490,0.0000,0.0000,-0.0650,0.0374,2.3390,7.0930,0.0000,0.0000,3.7950,0.0000,0.0000,11.8150,0.0009,0.0253,8.8680,0.0000,0.0000,6.9460,0.0000,0.0001,5.2470,0.0000,0.0000,8.7270,0.0000,0.0000,0.5240,0.0311,0.8379,5.8560,0.0000,0.0000,-0.2910,0.0578,1.4558,5.1880,0.0000,0.0000,0.7280,0.0045,0.2087,1.8210,0.0031,0.0305,8.6920,0.0000,0.0000,3.8460,0.1064,1.1082,2.4160,0.0034,0.1047,8.2930,0.0000,0.0000,4.0140,0.0000,0.0002
1988-04-07T04:00:00Z,4.8080,0.1757,4.8019,5.5480,0.0000,0.0000,5.2690,3.1771,34.5280,3.7790,0.0026,0.0700,3.2180,1.0276,9.4086,4.1190,0.0684,1.3386,1.3720,0.6833,4.0324,0.5090,1.6924,34.1044,6.1060,0.0000,0.0000,0.1060,0.5520,23.3754,6.9520,0.0000,0.0004,3.8810,0.0000,0.0000,11.7720,1.5406,24.4503,8.7050,0.2530,6.8287,7.1230,1.5093,18.6566,5.2940,0.0000,0.0000,8.6000,0.1195,2.0382,0.8650,1.7759,28.1258,5.4220,0.0000,0.0000,-0.1290,2.3466,32.3578,5.0280,0.0001,0.0040,0.6180,0.1362,4.3778,2.2190,7.9310,24.5569,8.7470,0.0000,0.0000,4.4840,9.6138,47.1230,2.3420,0.2220,7.5775,8.0370,0.0112,1.2299,4.0950,2.6838,20.1623
1988-04-07T05:00:00Z,5.4030,4.0005,56.7736,5.5270,0.6050,13.2016,6.5030,35.0379,121.8851,3.8240,1.7995,29.0576,4.7100,15.4523,72.3558,4.4420,2.7339,36.0414,1.9220,22.1245,52.1316,0.9680,9.9618,94.3095,5.9190,0.5325,2.9312,0.4050,1.9648,59.0594,6.9390,0.3073,9.0816,4.0040,0.1461,3.7423,12.7640,12.3730,102.6558,9.2440,2.7079,55.3207,8.3750,15.0683,92.3289,5.2930,0.0061,0.2354,9.1860,4.1869,47.5310,1.8000,12.3738,87.4611,5.4030,1.7057,20.7119,0.6210,13.1912,89.9304,4.9410,0.9750,18.1076,0.7910,1.6871,34.6634,4.5260,72.9029,79.3349,8.8050,0.0000,0.0000,6.2670,66.3149,123.1291,2.5550,1.9003,41.8315,8.0020,0.1964,17.5799,6.0650,35.6982,94.7365
1988-04-07T06:00:00Z,6.6710,20.8335,142.4319,5.9780,4.6092,64.1893,8.4260,171.7506,173.8493,4.7010,7.2336,91.7502,6.4520,89.0711,140.8434,5.4510,19.5118,111.9461,2.8650,94.8548,97.6761,1.7970,39.9466,165.4394,6.9580,30.4642,54.8980,0.8380,4.6457,102.2015,7.7140,3.4408,60.1722,4.5600,3.2447,45.2497,14.1460,59.1164,200.3332,9.9870,8.4993,123.4167,9.9320,49.7036,174.4579,5.5880,1.7815,28.5904,10.3070,22.0877,133.5291,3.7300,146.2721,143.0123,6.3360,24.2288,97.1523,2.0690,98.3535,153.5393,5.3630,6.8339,72.8029,1.3100,6.9070,86.2082,6.7310,211.5180,98.3738,8.9890,3.4220,21.3444,8.5360,190.6305,162.6149,3.0100,7.5063,96.0264,8.1710,0.6895,48.8771,8.3420,135.4403,147.2243
1988-04-07T07:00:00Z,8.1070,41.0119,215.1500,6.8740,23.7763,143.8396,10.4810,351.0309,172.5072,5.7640,16.5680,160.8288,8.9650,217.0220,167.0875,7.1550,81.9460,186.2647,4.0690,209.8871,115.6964,2.8410,96.1967,213.3829,9.0590,139.9514,109.2772,1.3980,9.6472,150.5992,8.6510,14.0594,137.0695,5.4490,17.3603,114.9443,15.6640,202.5049,252.3576,10.9760,18.6837,197.6631,11.3660,72.3658,238.1723,6.4730,14.7644,99.4935,11.4210,55.6200,216.7902,6.3620,338.8540,118.2974,8.0560,163.4174,141.9184,4.0000,309.5407,126.3653,6.5680,63.7521,161.1025,1.6690,15.0936,138.0970,9.7350,359.6065,101.5041,10.0140,41.0724,102.1167,10.2060,317.4238,180.5336,3.7860,21.4949,157.9251,8.4790,1.3493,82.6505,10.7740,256.7148,171.6862
1988-04-07T08:00:00Z,9.1850,54.1415,272.0151,8.5320,121.1539,212.7057,12.3000,498.5616,165.1072,7.0510,41.9227,243.4280,11.7380,330.2454,180.4116,9.3240,183.7930,221.2130,5.8330,350.9381,110.7833,3.9430,158.4850,236.9640,11.4980,299.2245,132.3884,2.0640,19.8892,202.8519,9.9920,44.7482,224.1378,6.7560,86.8191,187.4804,17.0590,329.7013,263.4856,12.0230,27.8860,256.2689,12.4800,89.1254,289.6293,7.5290,57.6456,173.7811,12.4290,88.5932,281.9795,8.9340,456.8817,111.0665,10.3040,315.1295,145.3457,5.9230,438.3826,110.9794,8.2970,252.5968,165.9242,2.0940,29.0152,189.3584,12.2240,488.4316,100.3882,11.4530,165.1756,154.2468,11.4710,406.6566,196.1287,4.9750,71.9361,221.2889,8.9040,2.1357,116.0016,12.5380,347.2359,192.6679
1988-04-07T09:00:00Z,9.8350,50.3727,302.2567,10.5380,332.2627,189.3071,13.6320,554.6117,173.9614,8.4550,81.3405,306.4808,13.3910,388.4203,198.4540,11.3510,273.0468,236.1996,7.1750,480.8484,98.0519,4.8220,178.9845,252.9750,13.4500,436.8110,149.3028,2.8480,35.0820,239.3830,11.3990,105.2499,289.2140,8.4920,283.6363,178.9406,18.0310,423.8269,264.8658,12.8280,30.1252,286.7696,13.4920,103.9619,322.9542,8.7870,150.7806,219.1548,13.2250,117.1837,328.3230,10.6870,536.0689,105.5732,12.2500,439.4556,146.0031,7.5840,513.8007,104.9922,9.9930,383.5530,159.8556,2.6490,60.1717,239.1221,13.6110,578.9716,98.7555,12.7840,367.1749,152.2189,12.4530,437.9590,214.1607,6.4410,202.6746,228.4166,9.4260,3.1143,148.2652,13.7200,367.8082,223.8783
1988-04-07T10:00:00Z,10.1270,38.2522,303.5018,12.3400,447.5189,173.7126,14.5820,556.6135,182.2420,9.4630,113.4692,340.2359,14.4960,417.7726,209.8199,12.9500,319.7022,247.6644,8.4580,555.9675,91.5613,5.3180,172.7629,260.1445,14.4650,506.0071,175.3341,3.8060,88.7309,274.7813,12.5810,164.7026,320.8937,9.9830,418.1526,161.5412,18.6040,397.2742,288.4384,13.4420,34.0052,309.2630,14.6380,150.6753,339.3506,9.6740,176.9800,257.2949,13.8470,157.2106,353.9954,11.8840,572.0189,99.7938,13.7200,522.7847,145.8628,8.8850,537.9485,102.3442,11.4710,457.1514,162.8255,3.1830,72.0823,259.4565,14.6200,614.6998,99.5578,13.7260,519.1567,150.3876,13.3090,453.5329,216.7991,7.7130,272.5288,215.3772,9.9910,4.2724,176.2419,14.5950,348.0777,250.8387
1989-03-08T09:00:00Z,7.2450,29.1694,229.9920,6.8200,112.1165,198.4173,9.7470,620.8560,74.3844,3.3610,113.5773,236.9332,7.0630,82.2687,249.4109,5.8570,11.7474,173.0240,5.2700,18.6835,170.1449,1.0090,190.0983,155.7127,12.1620,243.3442,178.1969,0.6550,140.9640,151.2611,7.5050,264.1354,152.6965,3.8340,44.6892,185.5913,12.0820,608.4656,100.6649,10.8890,153.0268,259.2560,8.6590,414.8320,132.9302,6.9800,2.6712,90.7177,11.4940,176.9253,251.4673,2.3060,91.9161,219.1602,4.4270,19.2861,191.8137,1.8840,88.1754,209.2219,6.6740,46.3622,195.9881,2.8910,31.8846,155.6480,5.3300,339.3298,128.9162,13.1250,402.0331,68.0323,9.3270,380.2139,166.3048,3.6980,116.1633,169.6375,9.2800,48.6219,256.6041,6.9240,400.5843,127.8898
1989-03-08T10:00:00Z,7.9360,44.7594,266.8268,7.4380,183.1875,211.9553,10.7080,638.8861,75.8466,4.0210,256.4887,225.9297,8.1980,90.3935,270.8353,6.3800,19.1129,213.0212,5.6920,36.1366,209.9475,1.4160,175.7487,168.6516,13.9200,408.4985,163.7830,0.9550,143.0592,157.2827,8.6100,371.3753,149.0678,5.3250,52.5319,222.7210,12.8660,639.8587,100.4192,12.1390,136.2518,282.6232,10.5900,454.8514,132.2795,7.5890,4.0318,122.0197,12.3900,206.3499,272.3313,2.6750,84.7507,227.8028,4.5690,18.5569,207.9029,2.1710,56.8255,212.6852,7.0710,87.4547,230.5107,3.3720,42.7823,177.6158,5.9870,370.9892,131.9950,15.2680,554.7008,70.5149,9.9830,355.3392,185.3166,4.0680,117.3464,185.8027,10.4670,55.4901,279.5449,8.4000,447.0887,126.3272
1989-03-08T11:00:00Z,8.0940,44.9547,267.5102,7.9590,246.2475,203.3054,11.3370,596.3831,76.1690,4.2640,286.2263,224.2848,8.5670,48.9847,256.8255,6.7760,23.8491,229.2543,6.0850,59.7932,227.3234,1.6420,121.4789,175.3553,15.2290,520.2296,147.9815,1.1280,123.0436,153.6566,9.3000,396.8163,158.5115,6.1060,36.4515,229.0422,13.3750,612.9746,97.2271,12.8620,119.7166,283.1883,11.9690,431.6179,136.2196,8.1260,7.5068,168.9526,12.8380,194.3700,281.8914,2.8480,60.9246,215.7172,4.7890,21.8809,225.7601,2.3090,39.7454,196.5007,7.4410,152.8293,233.1530,3.7850,55.9729,187.4889,6.3950,350.1240,135.0485,16.5400,653.4377,73.0352,10.3650,312.3274,187.9721,4.2610,110.0424,188.1675,11.0330,53.9276,280.4642,9.2680,375.3901,151.6087
1989-03-08T12:00:00Z,7.8730,33.2931,238.6541,8.2900,285.8153,180.1336,11.5970,498.4903,75.0240,4.1110,221.8852,236.4908,8.3280,18.5154,199.2827,6.9660,23.2400,219.7258,6.2870,73.8906,217.6192,1.7050,73.5033,160.2425,16.1810,566.0256,134.3739,1.1380,89.2446,138.6826,9.6080,352.0454,174.4808,6.5800,23.2327,211.1655,13.6010,527.1461,92.3547,13.2800,110.2288,263.0093,12.5180,334.5749,148.4572,8.3180,2.3927,109.8251,12.8850,148.7585,275.5125,2.7900,37.6713,183.0422,4.9690,23.7235,224.0869,2.3240,31.1782,170.6193,7.6700,202.3492,208.3743,3.7590,46.8455,175.6068,6.5170,292.0417,132.9036,17.4590,693.0378,74.1928,10.4440,237.5866,179.1687,4.2470,88.5420,175.6390,11.0020,35.7416,247.7196,9.4560,232.3002,184.5981
1989-03-08T13:00:00Z,7.4470,22.4937,194.1443,8.3480,261.9845,160.4855,11.3880,352.7584,73.0587,3.7260,152.3571,225.0986,7.8500,8.1286,141.1714,6.9250,17.3948,185.8120,6.2510,62.2853,188.1194,1.5880,25.1586,117.0550,16.8000,551.7440,119.9590,0.9250,42.6768,109.4208,9.6240,271.7907,181.8911,7.0020,20.6846,196.2415,13.4780,383.2904,88.3436,13.2110,65.6816,220.7816,12.4270,189.6132,159.1946,8.4850,1.3696,84.1696,12.5640,81.9810,241.8187,2.5050,19.1376,133.2045,5.1170,28.3870,213.5590,2.1190,14.5231,119.1644,7.7020,209.7847,174.7830,3.5650,34.2850,150.1293,6.2840,202.5103,124.5721,18.0820,668.3839,74.2930,10.1710,147.2409,155.0640,4.0340,64.3621,148.0232,10.4800,14.7336,177.8681,9.0580,104.7853,181.0291
1989-03-08T14:00:00Z,6.8060,11.5245,133.0601,8.1380,191.2953,140.6011,10.4790,174.9363,69.3957,3.1270,90.2544,188.3250,7.2250,3.3851,86.1899,6.6180,9.5174,132.5044,5.9400,32.2373,140.3303,1.2600,6.3745,59.7930,17.0190,456.2264,113.5844,0.3880,11.6730,60.7811,9.3830,172.7251,173.1581,7.2950,18.8348,171.9735,12.9240,205.0891,81.7756,12.4790,17.4559,139.2272,11.7670,57.9749,134.1328,8.7300,1.2425,75.9695,11.9760,37.2796,178.1766,1.9120,7.7559,76.8390,5.1100,27.4288,177.6303,1.6260,6.3519,68.6324,7.5200,181.3312,136.3418,3.2630,18.1625,108.7425,5.6150,94.2631,105.2099,18.2540,581.3610,73.6606,9.3440,53.9941,109.4290,3.5940,33.7310,106.1672,9.7310,6.9305,116.8699,8.1860,32.4498,127.2794
1989-03-08T15:00:00Z,5.8150,3.0767,60.9831,7.6980,100.0275,110.9280,7.3690,27.1524,39.3553,2.1900,23.9418,119.6829,6.3620,0.8940,35.4027,6.0690,3.7464,73.2627,5.4180,8.2017,73.6675,0.4800,0.5496,11.0430,16.7300,291.0221,114.2363,-0.7630,0.9278,11.6162,8.8480,78.6468,138.2143,7.1320,6.9354,107.1258,11.4570,41.5805,53.1617,10.8590,2.6547,53.2196,10.1340,5.8613,52.9844,8.9460,1.2792,68.4308,11.0330,12.7211,99.2520,0.3550,1.2381,20.5037,5.0030,17.4576,119.4306,0.3560,0.9133,16.4183,7.0690,108.1987,99.7765,2.7570,6.3975,58.3655,4.2350,19.0741,54.3093,17.9760,430.4002,75.7445,7.0470,6.6460,34.9365,2.7930,8.2975,50.0263,8.4730,2.7322,59.9541,6.3490,4.5234,48.8041
1989-03-08T16:00:00Z,4.6080,0.2600,9.1042,6.4490,24.7576,58.2846,4.7280,0.0286,0.2384,1.0780,2.2666,34.4419,5.2950,0.0629,3.7456,5.2060,0.6919,19.9666,4.6100,0.5404,13.2154,0.0570,0.0000,0.0000,15.7600,126.7490,96.9594,-1.2660,0.0000,0.0000,7.7350,21.1632,73.4860,6.6070,1.1925,39.8689,9.2190,0.2330,1.4195,9.2070,0.1500,5.5239,8.3980,0.0769,2.1643,8.9710,0.9877,48.8308,9.4830,2.3201,26.7663,-0.7760,0.0007,0.0215,4.4140,4.1415,46.0160,-0.4960,0.0002,0.0074,6.0250,25.6143,51.8868,2.0040,1.0157,13.6008,1.7450,0.3740,3.0428,17.2640,234.8524,79.2127,5.4890,0.0088,0.1499,1.4910,0.3250,4.5512,6.4920,0.2381,8.4599,4.4070,0.0530,1.7712
1989-03-08T17:00:00Z,3.7860,0.0000,0.0002,3.9320,0.3908,2.9327,4.0720,0.0000,0.0000,-0.1650,0.0116,0.3572,4.6070,0.0000,0.0000,4.4140,0.0024,0.0912,3.9760,0.0000,0.0000,-0.1300,0.0000,0.0000,13.1760,18.5172,39.6340,-1.3230,0.0000,0.0000,5.5830,0.6595,7.0934,6.0680,0.1667,7.0889,8.2810,0.0000,0.0000,8.6700,0.0000,0.0000,7.8480,0.0000,0.0000,8.7250,0.1761,12.6178,8.1390,0.0059,0.0906,-1.0040,0.0000,0.0000,2.9970,0.0367,0.9553,-0.7830,0.0000,0.0000,4.0650,0.1876,1.6101,1.4600,0.0011,0.0215,0.8050,0.0000,0.0000,15.5350,64.7439,58.1793,4.8470,0.0000,0.0000,1.1850,0.0000,0.0000,5.5020,0.0000,0.0000,3.6700,0.0000,0.0000
